Induced Coil Voltages at Rated Speed
Electric Degree
(Volts)
0	0.000000
1	-0.000023
2	-0.000048
3	-0.000075
4	-0.000107
5	-0.000145
6	-0.000191
7	-0.000250
8	-0.000323
9	-0.000416
10	-0.000534
11	-0.000686
12	-0.000880
13	-0.001132
14	-0.001458
15	-0.001884
16	-0.002444
17	-0.003184
18	-0.004173
19	-0.005513
20	-0.007353
21	-0.009940
22	-0.013708
23	-0.019538
24	-0.029476
25	-0.048355
26	-0.084856
27	-0.141863
28	-0.198869
29	-0.235370
30	-0.254249
31	-0.264187
32	-0.270017
33	-0.273785
34	-0.276372
35	-0.278212
36	-0.279551
37	-0.280541
38	-0.281281
39	-0.281840
40	-0.282265
41	-0.282591
42	-0.282842
43	-0.283036
44	-0.283187
45	-0.283304
46	-0.283396
47	-0.283467
48	-0.283523
49	-0.283567
50	-0.283601
51	-0.283628
52	-0.283649
53	-0.283665
54	-0.283678
55	-0.283688
56	-0.283696
57	-0.283702
58	-0.283707
59	-0.283711
60	-0.283714
61	-0.283717
62	-0.283719
63	-0.283720
64	-0.283721
65	-0.283722
66	-0.283723
67	-0.283723
68	-0.283724
69	-0.283724
70	-0.283724
71	-0.283725
72	-0.283725
73	-0.283725
74	-0.283725
75	-0.283725
76	-0.283725
77	-0.283725
78	-0.283725
79	-0.283725
80	-0.283725
81	-0.283725
82	-0.283725
83	-0.283725
84	-0.283725
85	-0.283725
86	-0.283725
87	-0.283725
88	-0.283725
89	-0.283725
90	-0.283725
91	-0.283725
92	-0.283725
93	-0.283725
94	-0.283725
95	-0.283725
96	-0.283725
97	-0.283725
98	-0.283725
99	-0.283725
100	-0.283725
101	-0.283725
102	-0.283725
103	-0.283725
104	-0.283725
105	-0.283725
106	-0.283725
107	-0.283725
108	-0.283725
109	-0.283725
110	-0.283724
111	-0.283724
112	-0.283724
113	-0.283723
114	-0.283723
115	-0.283722
116	-0.283721
117	-0.283720
118	-0.283719
119	-0.283717
120	-0.283714
121	-0.283711
122	-0.283707
123	-0.283702
124	-0.283696
125	-0.283688
126	-0.283678
127	-0.283665
128	-0.283649
129	-0.283628
130	-0.283601
131	-0.283567
132	-0.283523
133	-0.283467
134	-0.283396
135	-0.283304
136	-0.283187
137	-0.283036
138	-0.282842
139	-0.282591
140	-0.282265
141	-0.281840
142	-0.281281
143	-0.280541
144	-0.279551
145	-0.278212
146	-0.276372
147	-0.273785
148	-0.270017
149	-0.264187
150	-0.254249
151	-0.235370
152	-0.198869
153	-0.141863
154	-0.084856
155	-0.048355
156	-0.029476
157	-0.019538
158	-0.013708
159	-0.009940
160	-0.007353
161	-0.005513
162	-0.004173
163	-0.003184
164	-0.002444
165	-0.001884
166	-0.001458
167	-0.001132
168	-0.000880
169	-0.000686
170	-0.000534
171	-0.000416
172	-0.000323
173	-0.000250
174	-0.000191
175	-0.000145
176	-0.000107
177	-0.000075
178	-0.000048
179	-0.000023
180	0.000000
181	0.000023
182	0.000048
183	0.000075
184	0.000107
185	0.000145
186	0.000191
187	0.000250
188	0.000323
189	0.000416
190	0.000534
191	0.000686
192	0.000880
193	0.001132
194	0.001458
195	0.001884
196	0.002444
197	0.003184
198	0.004173
199	0.005513
200	0.007353
201	0.009940
202	0.013708
203	0.019538
204	0.029476
205	0.048355
206	0.084856
207	0.141863
208	0.198869
209	0.235370
210	0.254249
211	0.264187
212	0.270017
213	0.273785
214	0.276372
215	0.278212
216	0.279551
217	0.280541
218	0.281281
219	0.281840
220	0.282265
221	0.282591
222	0.282842
223	0.283036
224	0.283187
225	0.283304
226	0.283396
227	0.283467
228	0.283523
229	0.283567
230	0.283601
231	0.283628
232	0.283649
233	0.283665
234	0.283678
235	0.283688
236	0.283696
237	0.283702
238	0.283707
239	0.283711
240	0.283714
241	0.283717
242	0.283719
243	0.283720
244	0.283721
245	0.283722
246	0.283723
247	0.283723
248	0.283724
249	0.283724
250	0.283724
251	0.283725
252	0.283725
253	0.283725
254	0.283725
255	0.283725
256	0.283725
257	0.283725
258	0.283725
259	0.283725
260	0.283725
261	0.283725
262	0.283725
263	0.283725
264	0.283725
265	0.283725
266	0.283725
267	0.283725
268	0.283725
269	0.283725
270	0.283725
271	0.283725
272	0.283725
273	0.283725
274	0.283725
275	0.283725
276	0.283725
277	0.283725
278	0.283725
279	0.283725
280	0.283725
281	0.283725
282	0.283725
283	0.283725
284	0.283725
285	0.283725
286	0.283725
287	0.283725
288	0.283725
289	0.283725
290	0.283724
291	0.283724
292	0.283724
293	0.283723
294	0.283723
295	0.283722
296	0.283721
297	0.283720
298	0.283719
299	0.283717
300	0.283714
301	0.283711
302	0.283707
303	0.283702
304	0.283696
305	0.283688
306	0.283678
307	0.283665
308	0.283649
309	0.283628
310	0.283601
311	0.283567
312	0.283523
313	0.283467
314	0.283396
315	0.283304
316	0.283187
317	0.283036
318	0.282842
319	0.282591
320	0.282265
321	0.281840
322	0.281281
323	0.280541
324	0.279551
325	0.278212
326	0.276372
327	0.273785
328	0.270017
329	0.264187
330	0.254249
331	0.235370
332	0.198869
333	0.141863
334	0.084856
335	0.048355
336	0.029476
337	0.019538
338	0.013708
339	0.009940
340	0.007353
341	0.005513
342	0.004173
343	0.003184
344	0.002444
345	0.001884
346	0.001458
347	0.001132
348	0.000880
349	0.000686
350	0.000534
351	0.000416
352	0.000323
353	0.000250
354	0.000191
355	0.000145
356	0.000107
357	0.000075
358	0.000048
359	0.000023
360	-0.000000
One-Conductor Voltage
0	0.254249
1	0.235347
2	0.198822
3	0.141788
4	0.084749
5	0.048210
6	0.029285
7	0.019289
8	0.013385
9	0.009525
10	0.006819
11	0.004827
12	0.003293
13	0.002052
14	0.000985
15	0.000000
16	-0.000985
17	-0.002052
18	-0.003293
19	-0.004827
20	-0.006819
21	-0.009525
22	-0.013385
23	-0.019289
24	-0.029285
25	-0.048210
26	-0.084749
27	-0.141788
28	-0.198822
29	-0.235347
30	-0.254249
31	-0.264210
32	-0.270065
33	-0.273860
34	-0.276479
35	-0.278357
36	-0.279743
37	-0.280790
38	-0.281604
39	-0.282255
40	-0.282799
41	-0.283277
42	-0.283723
43	-0.284169
44	-0.284646
45	-0.285189
46	-0.285839
47	-0.286651
48	-0.287696
49	-0.289079
50	-0.290954
51	-0.293568
52	-0.297356
53	-0.303204
54	-0.313154
55	-0.332043
56	-0.368552
57	-0.425565
58	-0.482577
59	-0.519082
60	-0.537963
61	-0.547903
62	-0.553736
63	-0.557505
64	-0.560093
65	-0.561934
66	-0.563274
67	-0.564264
68	-0.565005
69	-0.565564
70	-0.565990
71	-0.566316
72	-0.566567
73	-0.566761
74	-0.566912
75	-0.567029
76	-0.567121
77	-0.567192
78	-0.567248
79	-0.567292
80	-0.567326
81	-0.567353
82	-0.567374
83	-0.567390
84	-0.567403
85	-0.567414
86	-0.567422
87	-0.567428
88	-0.567433
89	-0.567437
90	-0.567440
91	-0.567442
92	-0.567444
93	-0.567445
94	-0.567447
95	-0.567447
96	-0.567448
97	-0.567449
98	-0.567449
99	-0.567449
100	-0.567450
101	-0.567450
102	-0.567450
103	-0.567450
104	-0.567450
105	-0.567450
106	-0.567450
107	-0.567450
108	-0.567450
109	-0.567450
110	-0.567450
111	-0.567449
112	-0.567449
113	-0.567449
114	-0.567448
115	-0.567447
116	-0.567447
117	-0.567445
118	-0.567444
119	-0.567442
120	-0.567440
121	-0.567437
122	-0.567433
123	-0.567428
124	-0.567422
125	-0.567414
126	-0.567403
127	-0.567390
128	-0.567374
129	-0.567353
130	-0.567326
131	-0.567292
132	-0.567248
133	-0.567192
134	-0.567121
135	-0.567029
136	-0.566912
137	-0.566761
138	-0.566567
139	-0.566316
140	-0.565990
141	-0.565564
142	-0.565005
143	-0.564264
144	-0.563274
145	-0.561934
146	-0.560093
147	-0.557505
148	-0.553736
149	-0.547903
150	-0.537963
151	-0.519082
152	-0.482577
153	-0.425565
154	-0.368552
155	-0.332043
156	-0.313154
157	-0.303204
158	-0.297356
159	-0.293568
160	-0.290954
161	-0.289079
162	-0.287696
163	-0.286651
164	-0.285839
165	-0.285189
166	-0.284646
167	-0.284169
168	-0.283723
169	-0.283277
170	-0.282799
171	-0.282255
172	-0.281604
173	-0.280790
174	-0.279743
175	-0.278357
176	-0.276479
177	-0.273860
178	-0.270065
179	-0.264210
180	-0.254249
181	-0.235347
182	-0.198822
183	-0.141788
184	-0.084749
185	-0.048210
186	-0.029285
187	-0.019289
188	-0.013385
189	-0.009525
190	-0.006819
191	-0.004827
192	-0.003293
193	-0.002052
194	-0.000985
195	0.000000
196	0.000985
197	0.002052
198	0.003293
199	0.004827
200	0.006819
201	0.009525
202	0.013385
203	0.019289
204	0.029285
205	0.048210
206	0.084749
207	0.141788
208	0.198822
209	0.235347
210	0.254249
211	0.264210
212	0.270065
213	0.273860
214	0.276479
215	0.278357
216	0.279743
217	0.280790
218	0.281604
219	0.282255
220	0.282799
221	0.283277
222	0.283723
223	0.284169
224	0.284646
225	0.285189
226	0.285839
227	0.286651
228	0.287696
229	0.289079
230	0.290954
231	0.293568
232	0.297356
233	0.303204
234	0.313154
235	0.332043
236	0.368552
237	0.425565
238	0.482577
239	0.519082
240	0.537963
241	0.547903
242	0.553736
243	0.557505
244	0.560093
245	0.561934
246	0.563274
247	0.564264
248	0.565005
249	0.565564
250	0.565990
251	0.566316
252	0.566567
253	0.566761
254	0.566912
255	0.567029
256	0.567121
257	0.567192
258	0.567248
259	0.567292
260	0.567326
261	0.567353
262	0.567374
263	0.567390
264	0.567403
265	0.567414
266	0.567422
267	0.567428
268	0.567433
269	0.567437
270	0.567440
271	0.567442
272	0.567444
273	0.567445
274	0.567447
275	0.567447
276	0.567448
277	0.567449
278	0.567449
279	0.567449
280	0.567450
281	0.567450
282	0.567450
283	0.567450
284	0.567450
285	0.567450
286	0.567450
287	0.567450
288	0.567450
289	0.567450
290	0.567450
291	0.567449
292	0.567449
293	0.567449
294	0.567448
295	0.567447
296	0.567447
297	0.567445
298	0.567444
299	0.567442
300	0.567440
301	0.567437
302	0.567433
303	0.567428
304	0.567422
305	0.567414
306	0.567403
307	0.567390
308	0.567374
309	0.567353
310	0.567326
311	0.567292
312	0.567248
313	0.567192
314	0.567121
315	0.567029
316	0.566912
317	0.566761
318	0.566567
319	0.566316
320	0.565990
321	0.565564
322	0.565005
323	0.564264
324	0.563274
325	0.561934
326	0.560093
327	0.557505
328	0.553736
329	0.547903
330	0.537963
331	0.519082
332	0.482577
333	0.425565
334	0.368552
335	0.332043
336	0.313154
337	0.303204
338	0.297356
339	0.293568
340	0.290954
341	0.289079
342	0.287696
343	0.286651
344	0.285839
345	0.285189
346	0.284646
347	0.284169
348	0.283723
349	0.283277
350	0.282799
351	0.282255
352	0.281604
353	0.280790
354	0.279743
355	0.278357
356	0.276479
357	0.273860
358	0.270065
359	0.264210
360	0.254249
One-Turn Voltage
